[2023-06-12T09:45:45] T = 3425000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -8.8 | Avg. Q: -17.048071619279682 | Avg. Overlap: 0.0421415964316968
[2023-06-12T09:47:39] T = 3450000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.4 | Avg. Q: -17.179980950929224 | Avg. Overlap: 0.02966041064153304
[2023-06-12T09:49:33] T = 3475000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.3 | Avg. Q: -17.229384651377796 | Avg. Overlap: 0.0186764353706734
[2023-06-12T09:51:28] T = 3500000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.0 | Avg. Q: -17.143591361112893 | Avg. Overlap: 0.01629461146849704
[2023-06-12T09:53:21] T = 3525000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.5 | Avg. Q: -17.379899163216354 | Avg. Overlap: 0.02491450636583994
[2023-06-12T09:55:19] T = 3550000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.2 | Avg. Q: -17.19054437428713 | Avg. Overlap: 0.02376887272198016
[2023-06-12T09:57:13] T = 3575000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -1.8 | Avg. Q: -17.046307946383955 | Avg. Overlap: 0.009607838045278533
[2023-06-12T09:59:09] T = 3600000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.9 | Avg. Q: -17.13079367464781 | Avg. Overlap: 0.022169694588075613
[2023-06-12T10:01:03] T = 3625000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.2 | Avg. Q: -16.91346400208026 | Avg. Overlap: 0.02403585034337918
[2023-06-12T10:02:57] T = 3650000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.8 | Avg. Q: -16.88425990500301 | Avg. Overlap: 0.026576266939881677
[2023-06-12T10:04:47] T = 3675000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.1 | Avg. Q: -17.127256905652583 | Avg. Overlap: 0.026799333716327155
[2023-06-12T10:06:41] T = 3700000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.6 | Avg. Q: -17.334306733079256 | Avg. Overlap: 0.026388088581268836
[2023-06-12T10:08:32] T = 3725000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.6 | Avg. Q: -17.35233091533184 | Avg. Overlap: 0.01824437061646364
[2023-06-12T10:10:25] T = 3750000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.7 | Avg. Q: -17.059025960601865 | Avg. Overlap: 0.025185600447061852
[2023-06-12T10:12:19] T = 3775000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.2 | Avg. Q: -17.34523774513602 | Avg. Overlap: 0.029709411663827772
[2023-06-12T10:14:09] T = 3800000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.5 | Avg. Q: -17.657883675433695 | Avg. Overlap: 0.03364010452341788
[2023-06-12T10:16:02] T = 3825000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.2 | Avg. Q: -17.3718256316334 | Avg. Overlap: 0.03432656381446532
[2023-06-12T10:17:53] T = 3850000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -297.3 | Avg. Q: -17.413595139749347 | Avg. Overlap: 0.18125146343439355
[2023-06-12T10:19:46] T = 3875000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.0 | Avg. Q: -17.20198447932303 | Avg. Overlap: 0.028220386456222456
[2023-06-12T10:21:42] T = 3900000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.5 | Avg. Q: -17.148767520315946 | Avg. Overlap: 0.023948670787420738
[2023-06-12T10:23:36] T = 3925000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -148.7 | Avg. Q: -17.174791355602444 | Avg. Overlap: 0.12267728030696098
[2023-06-12T10:25:31] T = 3950000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.2 | Avg. Q: -17.03128406609595 | Avg. Overlap: 0.023571400104539154
[2023-06-12T10:27:24] T = 3975000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.8 | Avg. Q: -17.18690046425909 | Avg. Overlap: 0.01587352818949423
[2023-06-12T10:29:17] T = 4000000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.8 | Avg. Q: -16.966230818614363 | Avg. Overlap: 0.019785418392709194
[2023-06-12T10:31:11] T = 4025000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.2 | Avg. Q: -17.039444402068852 | Avg. Overlap: 0.023356981148773038
[2023-06-12T10:33:12] T = 4050000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.4 | Avg. Q: -16.992576303601265 | Avg. Overlap: 0.02377446390111434
[2023-06-12T10:35:08] T = 4075000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -542.5 | Avg. Q: -17.081692125350237 | Avg. Overlap: 0.17978518828245926
[2023-06-12T10:37:05] T = 4100000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.9 | Avg. Q: -16.891986784368754 | Avg. Overlap: 0.02587995855763539
[2023-06-12T10:38:58] T = 4125000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.9 | Avg. Q: -16.99599134235084 | Avg. Overlap: 0.0311413557617307
[2023-06-12T10:40:56] T = 4150000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.0 | Avg. Q: -16.688198680363595 | Avg. Overlap: 0.022334308022863392
[2023-06-12T10:42:50] T = 4175000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.6 | Avg. Q: -16.766843004658817 | Avg. Overlap: 0.020303764453824258
[2023-06-12T10:44:40] T = 4200000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.2 | Avg. Q: -16.832983802370727 | Avg. Overlap: 0.018343027417196883
[2023-06-12T10:46:36] T = 4225000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.9 | Avg. Q: -16.856691607676446 | Avg. Overlap: 0.016446329797645917
[2023-06-12T10:48:31] T = 4250000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.2 | Avg. Q: -16.9635694328472 | Avg. Overlap: 0.021933617143718435
[2023-06-12T10:50:26] T = 4275000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -1.8 | Avg. Q: -17.104923988282682 | Avg. Overlap: 0.009709259266172172
[2023-06-12T10:52:19] T = 4300000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.3 | Avg. Q: -16.921854079715906 | Avg. Overlap: 0.013182548461390853
[2023-06-12T10:54:13] T = 4325000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.6 | Avg. Q: -16.887639335259795 | Avg. Overlap: 0.024360856955591266
[2023-06-12T10:56:06] T = 4350000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.6 | Avg. Q: -16.85426828607917 | Avg. Overlap: 0.025627217647249616
[2023-06-12T10:58:03] T = 4375000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -622.1 | Avg. Q: -16.89942959293723 | Avg. Overlap: 0.1981100040536719
[2023-06-12T11:00:00] T = 4400000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.7 | Avg. Q: -17.233079683803023 | Avg. Overlap: 0.024565331420803874
[2023-06-12T11:01:54] T = 4425000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.1 | Avg. Q: -17.089398541532457 | Avg. Overlap: 0.020839626755757647
[2023-06-12T11:03:49] T = 4450000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.1 | Avg. Q: -16.96543206688762 | Avg. Overlap: 0.032569401209720905
[2023-06-12T11:05:42] T = 4475000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.3 | Avg. Q: -16.860756746202707 | Avg. Overlap: 0.022741175393912603
[2023-06-12T11:07:37] T = 4500000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.6 | Avg. Q: -16.98479967380315 | Avg. Overlap: 0.029719627518264718
[2023-06-12T11:09:32] T = 4525000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.3 | Avg. Q: -17.08325596049428 | Avg. Overlap: 0.0289608633765372
[2023-06-12T11:11:27] T = 4550000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.9 | Avg. Q: -16.95026881943643 | Avg. Overlap: 0.021010327108451507
[2023-06-12T11:13:25] T = 4575000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.8 | Avg. Q: -17.25076816446334 | Avg. Overlap: 0.031114430060111737
[2023-06-12T11:15:19] T = 4600000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.9 | Avg. Q: -16.981566481135786 | Avg. Overlap: 0.02130823028939973
[2023-06-12T11:17:12] T = 4625000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.9 | Avg. Q: -17.12384780559689 | Avg. Overlap: 0.02633435350142973
[2023-06-12T11:19:05] T = 4650000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.2 | Avg. Q: -17.23085249899328 | Avg. Overlap: 0.025149941340059274
[2023-06-12T11:21:02] T = 4675000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.7 | Avg. Q: -17.168289573423564 | Avg. Overlap: 0.015278986980645021
[2023-06-12T11:22:56] T = 4700000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.1 | Avg. Q: -17.2803630739972 | Avg. Overlap: 0.03207922476428773
[2023-06-12T11:24:49] T = 4725000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.8 | Avg. Q: -17.376389902465046 | Avg. Overlap: 0.025659130085225856
[2023-06-12T11:26:43] T = 4750000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.6 | Avg. Q: -17.12276128259301 | Avg. Overlap: 0.02847308345327776
[2023-06-12T11:28:35] T = 4775000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.6 | Avg. Q: -17.107631344020366 | Avg. Overlap: 0.014822934388627368
[2023-06-12T11:30:31] T = 4800000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -295.6 | Avg. Q: -17.211422041751444 | Avg. Overlap: 0.1758357639751992
[2023-06-12T11:32:26] T = 4825000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -57.4 | Avg. Q: -17.158713379897176 | Avg. Overlap: 0.11637973295567954
[2023-06-12T11:34:20] T = 4850000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.3 | Avg. Q: -17.441713210009038 | Avg. Overlap: 0.013155733049562763
[2023-06-12T11:36:16] T = 4875000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.6 | Avg. Q: -17.31293811172247 | Avg. Overlap: 0.014215577278550887
[2023-06-12T11:38:13] T = 4900000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.9 | Avg. Q: -17.35620227161795 | Avg. Overlap: 0.01650689547062173
[2023-06-12T11:40:09] T = 4925000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.3 | Avg. Q: -17.019049234263598 | Avg. Overlap: 0.016354239367137292
[2023-06-12T11:42:06] T = 4950000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.1 | Avg. Q: -17.149560262277724 | Avg. Overlap: 0.016457144435667276
[2023-06-12T11:44:04] T = 4975000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.9 | Avg. Q: -16.92869698160887 | Avg. Overlap: 0.015892713089411557
[2023-06-12T11:45:58] T = 5000000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.2 | Avg. Q: -17.028070153832434 | Avg. Overlap: 0.011414533594035162
